id,Predicted
test_0_val_error,0.5485353003425893
test_0_train_error,0.839958903177632
test_1_val_error,0.38690190982650424
test_1_train_error,0.346649758211803
test_2_val_error,0.47382313483363714
test_2_train_error,0.5829514302981592
test_3_val_error,0.6317671557534568
test_3_train_error,0.8157092858842492
test_4_val_error,0.5582859074846346
test_4_train_error,0.8372400640916039
test_5_val_error,0.506422693661758
test_5_train_error,0.542439707657219
test_6_val_error,0.6664807141205341
test_6_train_error,0.8750059820478613
test_7_val_error,0.4262765233159711
test_7_train_error,0.3362128679215187
test_8_val_error,0.6417527042967481
test_8_train_error,0.8090613678820427
test_9_val_error,0.31416525744238105
test_9_train_error,0.21105007071396545
test_10_val_error,0.43099187259289806
test_10_train_error,0.3715555523880289
test_11_val_error,0.3803808648358406
test_11_train_error,0.32954764876542797
test_12_val_error,0.3672563787797722
test_12_train_error,0.0071024274961266395
test_13_val_error,0.4514044094248057
test_13_train_error,0.6217957504600787
test_14_val_error,0.4421812003734145
test_14_train_error,0.16072937867724255
test_15_val_error,0.5306502147895827
test_15_train_error,0.4615727867565684
test_16_val_error,0.44482713561000753
test_16_train_error,0.22973176494535333
test_17_val_error,0.4137371419603556
test_17_train_error,0.4128991040936947
test_18_val_error,0.38980595851493127
test_18_train_error,0.17817478202172934
test_19_val_error,0.43852387831208933
test_19_train_error,0.14166277778638947
test_20_val_error,0.38790048675606703
test_20_train_error,0.022780695787279422
test_21_val_error,0.3927149578131919
test_21_train_error,0.48407693904017735
test_22_val_error,0.5817441419647059
test_22_train_error,0.729554102945255
test_23_val_error,0.3235528862101495
test_23_train_error,0.031086450725096346
test_24_val_error,0.49970020100989243
test_24_train_error,0.6659254943140472
test_25_val_error,0.43379514754599385
test_25_train_error,0.5524325617057239
test_26_val_error,0.6254238232621968
test_26_train_error,0.7989174616171915
test_27_val_error,0.3391924134446053
test_27_train_error,0.004605280041756041
test_28_val_error,0.44007473049713225
test_28_train_error,0.047553293962182774
test_29_val_error,0.37577298694058625
test_29_train_error,0.2830238967830744
test_30_val_error,0.7254230011184147
test_30_train_error,0.8658058321677239
test_31_val_error,0.3625964418910247
test_31_train_error,0.21749287141976686
test_32_val_error,0.6621397092488736
test_32_train_error,0.7636183132753201
test_33_val_error,0.45990382926052764
test_33_train_error,0.06625251584642915
test_34_val_error,0.4564612467801293
test_34_train_error,0.041531317314323364
test_35_val_error,0.606926936866221
test_35_train_error,0.7253875639533675
test_36_val_error,0.4949580540072127
test_36_train_error,0.5463112274090928
test_37_val_error,0.5639259464299564
test_37_train_error,0.7911419359542433
test_38_val_error,0.42717115291055263
test_38_train_error,0.5950488839466712
test_39_val_error,0.4436048254015067
test_39_train_error,0.1412235761722007
test_40_val_error,0.5960990657932294
test_40_train_error,0.6017328475900693
test_41_val_error,0.5996010977856281
test_41_train_error,0.8229966013839601
test_42_val_error,0.6764859922298799
test_42_train_error,0.8575602967276873
test_43_val_error,0.6079079719191804
