id,Predicted
test_0_val_error,0.5507234984671648
test_0_train_error,0.8346438977183208
test_1_val_error,0.3796265229041525
test_1_train_error,0.3403645912743489
test_2_val_error,0.4757452442784283
test_2_train_error,0.6035256367063211
test_3_val_error,0.6553116251105799
test_3_train_error,0.8241643693564157
test_4_val_error,0.5852222837727183
test_4_train_error,0.8435929711280652
test_5_val_error,0.520259009332316
test_5_train_error,0.5407891049224579
test_6_val_error,0.6755701204147813
test_6_train_error,0.8670393735351833
test_7_val_error,0.4145038748955431
test_7_train_error,0.33474273130463844
test_8_val_error,0.6455447473289821
test_8_train_error,0.8046456138997422
test_9_val_error,0.3022518252368631
test_9_train_error,0.20595599725716784
test_10_val_error,0.4356441562743661
test_10_train_error,0.39735618775968623
test_11_val_error,0.377728646182665
test_11_train_error,0.32008844839453787
test_12_val_error,0.3847795851264655
test_12_train_error,0.0065192825186539275
test_13_val_error,0.45025657371812117
test_13_train_error,0.624131587963651
test_14_val_error,0.44706274241596566
test_14_train_error,0.1774405450832727
test_15_val_error,0.48801885652353466
test_15_train_error,0.4735816713989933
test_16_val_error,0.43746113695362604
test_16_train_error,0.22298444680423826
test_17_val_error,0.41724116345979884
test_17_train_error,0.41468675510212566
test_18_val_error,0.38411604616398093
test_18_train_error,0.17953678702068668
test_19_val_error,0.43805155272344554
test_19_train_error,0.11732202923836654
test_20_val_error,0.3759686319305331
test_20_train_error,0.022634732625967525
test_21_val_error,0.3946840607501773
test_21_train_error,0.4686599149524818
test_22_val_error,0.5704949556437905
test_22_train_error,0.7345120220938777
test_23_val_error,0.32856111245891806
test_23_train_error,0.05739772375200656
test_24_val_error,0.5014501147403215
test_24_train_error,0.6559268658747461
test_25_val_error,0.4368090559221184
test_25_train_error,0.541893341198467
test_26_val_error,0.6486504024240566
test_26_train_error,0.8040500209790413
test_27_val_error,0.3431399026363734
test_27_train_error,0.011221959281374424
test_28_val_error,0.43688130586246715
test_28_train_error,0.045853734125895725
test_29_val_error,0.3329777457343114
test_29_train_error,0.34291106309337777
test_30_val_error,0.6672909180311559
test_30_train_error,0.8735122641372034
test_31_val_error,0.37185306937607066
test_31_train_error,0.24236081731539455
test_32_val_error,0.6452312188876892
test_32_train_error,0.749118654183168
test_33_val_error,0.45475317931289627
test_33_train_error,0.0689101704852361
test_34_val_error,0.4519135110759066
test_34_train_error,0.047295435267394895
test_35_val_error,0.5630219113579092
test_35_train_error,0.7252753424761247
test_36_val_error,0.4888987539366943
test_36_train_error,0.5578192643587386
test_37_val_error,0.5719274591299014
test_37_train_error,0.7897018055031001
test_38_val_error,0.42953232234543653
test_38_train_error,0.588148973786057
test_39_val_error,0.4305798206148056
test_39_train_error,0.15976649673191473
test_40_val_error,0.602705969510198
test_40_train_error,0.5948533337796927
test_41_val_error,0.6112192468954897
test_41_train_error,0.8156915064060657
test_42_val_error,0.6772852127665909
test_42_train_error,0.8472387334227586
test_43_val_error,0.5826958046573523
test_43_train_error,0.8754807686407757
test_44_val_error,0.4404897046394547
test_44_train_error,0.21568031621675757
test_45_val_error,0.37110564802715146
test_45_train_error,0.04835374838535034
test_46_val_error,0.5034514119077301
test_46_train_error,0.2604014733703595
test_47_val_error,0.4174333484041798
test_47_train_error,0.2906284460362048
test_48_val_error,0.48372553122564343
test_48_train_error,0.46905823662718293
test_49_val_error,0.4859195378492968
test_49_train_error,0.582808660765789
test_50_val_error,0.32743031308828885
test_50_train_error,0.7022358435235748
test_51_val_error,0.6083616255490661
test_51_train_error,0.8461408788955088
test_52_val_error,0.6752685800760638
test_52_train_error,0.8581665532613492
test_53_val_error,0.48359112804405785
test_53_train_error,0.6866569635910355
test_54_val_error,0.5227700457793539
test_54_train_error,0.5562867319024428
test_55_val_error,0.44898502411801816
test_55_train_error,0.04769626749472376
test_56_val_error,0.42344099434581917
test_56_train_error,0.5517654400201727
test_57_val_error,0.392822484310857
test_57_train_error,0.0066931966936471955
test_58_val_error,0.6273735911922779
test_58_train_error,0.8681299312631618
test_59_val_error,0.4531351209136967
test_59_train_error,0.05017070878726368
test_60_val_error,0.46379634685452387
test_60_train_error,0.4277942487876034
test_61_val_error,0.38050606716467134
test_61_train_error,0.0054530638660559684
test_62_val_error,0.41968383283181104
test_62_train_error,0.3930361593943923
test_63_val_error,0.3836630181345816
test_63_train_error,0.07416320486505242
test_64_val_error,0.4754514002820388
test_64_train_error,0.6913564969789948
test_65_val_error,0.3779680228088898
test_65_train_error,0.03264419222510015
test_66_val_error,0.5465323296594307
test_66_train_error,0.6914393870129529
test_67_val_error,0.34808220809985324
test_67_train_error,0.2986324274723567
test_68_val_error,0.4416523863510303
test_68_train_error,0.13611435805495328
test_69_val_error,0.35299089069529316
test_69_train_error,0.5109828742854915
test_70_val_error,0.29988874901182005
test_70_train_error,0.28378825577374556
test_71_val_error,0.44985991191517904
test_71_train_error,0.25100690142386045
test_72_val_error,0.4226017551504411
test_72_train_error,0.4010894765358083
test_73_val_error,0.4670255384755584
test_73_train_error,0.578034609886166
test_74_val_error,0.5170861264442537
test_74_train_error,0.6765888695011901
test_75_val_error,0.49704617168791876
test_75_train_error,0.6893251019636483
test_76_val_error,0.5901810775552906
test_76_train_error,0.8338125247489007
test_77_val_error,0.39724052776596397
test_77_train_error,0.5371815865926073
test_78_val_error,0.40342117334659683
test_78_train_error,0.27331157470870543
test_79_val_error,0.34341754157206866
test_79_train_error,0.33027100908315915
test_80_val_error,0.42057968395509016
test_80_train_error,0.2505812871302664
test_81_val_error,0.5119938295047173
test_81_train_error,0.6698766438425852
test_82_val_error,0.5913707602317607
test_82_train_error,0.6658798922434586
test_83_val_error,0.6838159846188652
test_83_train_error,0.8745303547144972
test_84_val_error,0.5186858905275343
test_84_train_error,0.15795706953885333
test_85_val_error,0.3980566636243071
test_85_train_error,0.45194007530580405
test_86_val_error,0.44493882980986305
test_86_train_error,0.00851335504777431
test_87_val_error,0.3739291298365163
test_87_train_error,0.011326714092573261
test_88_val_error,0.41362121279061886
test_88_train_error,0.15813483202030873
test_89_val_error,0.4272551850463444
test_89_train_error,0.6782825983901647
test_90_val_error,0.4317511402659127
test_90_train_error,0.15490017908448708
test_91_val_error,0.3074955194761117
test_91_train_error,0.40790512191422806
test_92_val_error,0.6444275521022848
test_92_train_error,0.8397755951935186
test_93_val_error,0.37614655974010963
test_93_train_error,0.3109201468330564
test_94_val_error,0.4618303295421228
test_94_train_error,0.2462318956170709
test_95_val_error,0.38543766968084414
test_95_train_error,0.8202445831110102
test_96_val_error,0.44749360969784907
test_96_train_error,0.2677215004978692
test_97_val_error,0.44737282428763037
test_97_train_error,0.4763585212090496
test_98_val_error,0.6162873762297271
test_98_train_error,0.8138360149622111
test_99_val_error,0.33537427362914835
test_99_train_error,0.12234722193446415
test_100_val_error,0.35912667044836544
test_100_train_error,0.0029968258443699657
test_101_val_error,0.4375362729327454
test_101_train_error,0.27996582788010843
test_102_val_error,0.4592295730524359
test_102_train_error,0.21329744954253813
test_103_val_error,0.464823967844016
test_103_train_error,0.620580973607983
test_104_val_error,0.541451761320331
test_104_train_error,0.20283402423958022
test_105_val_error,0.6756662364379662
test_105_train_error,0.8721551504033864
test_106_val_error,0.38351573832211705
test_106_train_error,0.0740247173744426
test_107_val_error,0.6039742218624268
test_107_train_error,0.39362139300566235
test_108_val_error,0.6259110089335194
test_108_train_error,0.8700298528140352
test_109_val_error,0.39484018398815096
test_109_train_error,0.5252143242010038
test_110_val_error,0.4982065476225107
test_110_train_error,0.8544886574602661
test_111_val_error,0.455713156491323
test_111_train_error,0.062139205749449644
test_112_val_error,0.4819836444767814
test_112_train_error,0.43751833289692255
test_113_val_error,0.4574067942506335
test_113_train_error,0.5685345647293645
test_114_val_error,0.6794471551889404
test_114_train_error,0.8699093655872421
test_115_val_error,0.5274684874125756
test_115_train_error,0.08396231883051437
test_116_val_error,0.38649888820549183
test_116_train_error,0.5914783088255967
test_117_val_error,0.6212449552490372
test_117_train_error,0.7709104812471206
test_118_val_error,0.42430819280949783
test_118_train_error,0.45800968267832914
test_119_val_error,0.44616512142694664
test_119_train_error,0.06528669207131747
test_120_val_error,0.43318763097225194
test_120_train_error,0.7052004685299796
test_121_val_error,0.684472671302971
test_121_train_error,0.8754254867906899
test_122_val_error,0.3201080278292072
test_122_train_error,0.025927059764153253
test_123_val_error,0.6220253747896016
test_123_train_error,0.7756810791163079
test_124_val_error,0.432352337336772
test_124_train_error,0.36847759887930215
test_125_val_error,0.5426537604005701
test_125_train_error,0.602780823049756
test_126_val_error,0.3421481762101764
test_126_train_error,0.829644501516819
test_127_val_error,0.40079892442079756
test_127_train_error,0.3812981946517227
test_128_val_error,0.5499797867344727
test_128_train_error,0.7441003706129131
test_129_val_error,0.4997476195255656
test_129_train_error,0.33934062256616154
test_130_val_error,0.5048688739188328
test_130_train_error,0.7175550466807036
test_131_val_error,0.45574184622451513
test_131_train_error,0.3646153362168833
test_132_val_error,0.4440389224836874
test_132_train_error,0.2926011528229095
test_133_val_error,0.42507258340059967
test_133_train_error,0.3374565519199553
test_134_val_error,0.5141402623347133
test_134_train_error,0.5972548611816458
test_135_val_error,0.5671816826272079
test_135_train_error,0.6862959032959394
test_136_val_error,0.4106240729242822
test_136_train_error,0.4345086639335218
test_137_val_error,0.6821686606959596
test_137_train_error,0.8728028787204297
test_138_val_error,0.43604450272535217
test_138_train_error,0.22022804511237049
test_139_val_error,0.6205894395584156
test_139_train_error,0.8437333405317158
test_140_val_error,0.5584570593072723
test_140_train_error,0.8137200149575697
test_141_val_error,0.6264939726141017
test_141_train_error,0.8700029887960595
test_142_val_error,0.4519939769612676
test_142_train_error,0.004015681494298728
test_143_val_error,0.4194615419436258
test_143_train_error,0.14044644729873274
test_144_val_error,0.3618161709636969
test_144_train_error,0.25224491855277126
test_145_val_error,0.4489287561470049
test_145_train_error,0.5692989343530138
test_146_val_error,0.4798497080150758
test_146_train_error,0.0904204157683156
test_147_val_error,0.38085163421849605
test_147_train_error,0.09198889453801526
test_148_val_error,0.6644283592326703
test_148_train_error,0.8007338304239605
test_149_val_error,0.5907190398146192
test_149_train_error,0.7383197243528703
test_150_val_error,0.5146979971072235
test_150_train_error,0.6433722307615841
test_151_val_error,0.5437368103110025
test_151_train_error,0.8424477757321801
test_152_val_error,0.5627375844482623
test_152_train_error,0.7515147985202467
test_153_val_error,0.520303707716447
test_153_train_error,0.600141087882924
test_154_val_error,0.5208573024054931
test_154_train_error,0.5780531340199643
test_155_val_error,0.4467745605289254
test_155_train_error,0.1308246914808226
test_156_val_error,0.45064233552258914
test_156_train_error,0.19923418775977772
test_157_val_error,0.6821465423121863
test_157_train_error,0.875249020781259
test_158_val_error,0.6788732568710253
test_158_train_error,0.8323061986631294
test_159_val_error,0.3780324752583808
test_159_train_error,0.1354338478250453
test_160_val_error,0.5069375408909492
test_160_train_error,0.5130660464671156
test_161_val_error,0.40621251659911733
test_161_train_error,0.0771551352471039
test_162_val_error,0.36579740939680117
test_162_train_error,0.8182384546499053
test_163_val_error,0.34428421630411
test_163_train_error,0.02293319923026663
test_164_val_error,0.4062044300410537
test_164_train_error,0.3612932029597625
test_165_val_error,0.458320074028775
test_165_train_error,0.2131088647216371
test_166_val_error,0.48120238049764014
test_166_train_error,0.8684425521604042
test_167_val_error,0.41232831106722984
test_167_train_error,0.047668322849656615
test_168_val_error,0.34398351718194026
test_168_train_error,-0.003140778940298657
test_169_val_error,0.41498820535044806
test_169_train_error,0.49369422502918714
test_170_val_error,0.6286196865455794
test_170_train_error,0.8708826360449049
test_171_val_error,0.3982068354639798
test_171_train_error,0.25346504805016223
test_172_val_error,0.419125434102864
test_172_train_error,0.49643655087714783
test_173_val_error,0.5018695649256966
test_173_train_error,0.477707965274605
test_174_val_error,0.42605150759227517
test_174_train_error,0.4367480823265653
test_175_val_error,0.4776947983688529
test_175_train_error,0.755839727517533
test_176_val_error,0.5294191845202684
test_176_train_error,0.6990220133959609
test_177_val_error,0.47763431153645686
test_177_train_error,0.7007561776007137
test_178_val_error,0.6013020529378263
test_178_train_error,0.8266447738569876
test_179_val_error,0.34989525574494784
test_179_train_error,0.17042604052706534
test_180_val_error,0.6229955290272431
test_180_train_error,0.7621338993821472
test_181_val_error,0.5668241304400723
test_181_train_error,0.7131158808215738
test_182_val_error,0.6055989641934681
test_182_train_error,0.8611514702027876
test_183_val_error,0.6713944071532716
test_183_train_error,0.8759504039956786
test_184_val_error,0.3419136061029908
test_184_train_error,0.5019130758565733
test_185_val_error,0.6813347613478083
test_185_train_error,0.8777413741564447
test_186_val_error,0.5946550092339931
test_186_train_error,0.5035119364055394
test_187_val_error,0.4239435266455211
test_187_train_error,0.6097285981787611
test_188_val_error,0.4165089820877636
test_188_train_error,0.3448695024265321
test_189_val_error,0.41009479210742733
test_189_train_error,0.40587960561912234
test_190_val_error,0.6751147582894129
test_190_train_error,0.862723667760321
test_191_val_error,0.29016400558534783
test_191_train_error,0.40976113290836924
test_192_val_error,0.4588004632479849
test_192_train_error,0.10862724264877427
test_193_val_error,0.62409407280749
test_193_train_error,0.8119017922658349
test_194_val_error,0.4855805212114778
test_194_train_error,0.3302966172747846
test_195_val_error,0.4334594478837351
test_195_train_error,0.5600478968021573
test_196_val_error,0.3901258409123942
test_196_train_error,0.023300784993188
test_197_val_error,0.5128964516913184
test_197_train_error,0.47614800112586547
test_198_val_error,0.4832362134471471
test_198_train_error,0.5379985047951159
test_199_val_error,0.6542671807919891
test_199_train_error,0.8675207191598868
test_200_val_error,0.43973441788175716
test_200_train_error,0.04172293405769305
test_201_val_error,0.5479466220970716
test_201_train_error,0.8696650011225098
test_202_val_error,0.28354923967440754
test_202_train_error,0.19866905008906377
test_203_val_error,0.6239859569046079
test_203_train_error,0.8696537799439461
test_204_val_error,0.537051248037753
test_204_train_error,0.7890855582412628
test_205_val_error,0.4163466479012335
test_205_train_error,0.5461782119295109
test_206_val_error,0.4628012543945737
test_206_train_error,0.24219665180791108
test_207_val_error,0.5614455068774347
test_207_train_error,0.8670150559954679
test_208_val_error,0.5983196564131822
test_208_train_error,0.5219374736631063
test_209_val_error,0.44503102326526894
test_209_train_error,0.30927875103759084
test_210_val_error,0.5291497305984254
test_210_train_error,0.773836075046214
test_211_val_error,0.421444058874977
test_211_train_error,0.4518316744943172
test_212_val_error,0.44098630077876066
test_212_train_error,0.5013505951420233
test_213_val_error,0.5299249742287706
test_213_train_error,0.4793468132534681
test_214_val_error,0.5974788770649639
test_214_train_error,0.8323426021444881
test_215_val_error,0.48467077531216823
test_215_train_error,0.853482070911164
test_216_val_error,0.4405514970942747
test_216_train_error,0.6860764461148813
